,id,station,date,prcp,tobs
14913,14913,USC00519281,2017-06-25,0.02,71
14914,14914,USC00519281,2017-06-26,0.06,73
14915,14915,USC00519281,2017-06-27,0.01,76
14916,14916,USC00519281,2017-06-28,0.0,77
14917,14917,USC00519281,2017-06-29,0.0,76
14918,14918,USC00519281,2017-06-30,0.01,76
14919,14919,USC00519281,2017-07-01,0.08,79
14920,14920,USC00519281,2017-07-02,0.15,81
14921,14921,USC00519281,2017-07-03,0.15,76
14922,14922,USC00519281,2017-07-04,0.08,78
14923,14923,USC00519281,2017-07-05,0.0,77
14924,14924,USC00519281,2017-07-06,0.0,74
14925,14925,USC00519281,2017-07-07,0.18,75
14926,14926,USC00519281,2017-07-08,0.0,78
14927,14927,USC00519281,2017-07-09,0.11,78
14928,14928,USC00519281,2017-07-10,0.02,69
14929,14929,USC00519281,2017-07-11,0.02,72
14930,14930,USC00519281,2017-07-12,0.28,74
14931,14931,USC00519281,2017-07-13,0.32,74
14932,14932,USC00519281,2017-07-14,0.2,76
14933,14933,USC00519281,2017-07-15,0.05,80
14934,14934,USC00519281,2017-07-16,0.1,80
14935,14935,USC00519281,2017-07-17,0.21,76
14936,14936,USC00519281,2017-07-18,0.05,76
14937,14937,USC00519281,2017-07-19,0.05,76
14938,14938,USC00519281,2017-07-20,0.06,77
14939,14939,USC00519281,2017-07-21,0.03,77
14940,14940,USC00519281,2017-07-22,0.2,77
14941,14941,USC00519281,2017-07-23,0.2,82
14942,14942,USC00519281,2017-07-24,0.61,75
14943,14943,USC00519281,2017-07-25,0.11,77
14944,14944,USC00519281,2017-07-26,0.12,75
14945,14945,USC00519281,2017-07-27,0.01,76
14946,14946,USC00519281,2017-07-28,0.09,81
14947,14947,USC00519281,2017-07-29,0.23,82
14948,14948,USC00519281,2017-07-30,0.0,81
14949,14949,USC00519281,2017-07-31,0.0,76
14950,14950,USC00519281,2017-08-04,0.0,77
14951,14951,USC00519281,2017-08-05,0.06,82
14952,14952,USC00519281,2017-08-06,0.0,83
14953,14953,USC00519281,2017-08-13,0.0,77
14954,14954,USC00519281,2017-08-14,0.0,77
14955,14955,USC00519281,2017-08-15,0.32,77
14956,14956,USC00519281,2017-08-16,0.12,76
14957,14957,USC00519281,2017-08-17,0.01,76
14958,14958,USC00519281,2017-08-18,0.06,79
14959,14959,USC00511918,2010-01-01,0.05,66
14960,14960,USC00511918,2010-01-02,0.0,70
14961,14961,USC00511918,2010-01-03,0.0,75
14962,14962,USC00511918,2010-01-04,0.0,75
14963,14963,USC00511918,2010-01-05,0.0,75
14964,14964,USC00511918,2010-01-06,0.08,72
14965,14965,USC00511918,2010-01-07,0.04,70
14966,14966,USC00511918,2010-01-08,0.0,63
14967,14967,USC00511918,2010-01-09,0.0,68
14968,14968,USC00511918,2010-01-10,0.0,74
14969,14969,USC00511918,2010-01-11,0.05,64
14970,14970,USC00511918,2010-01-12,0.0,57
14971,14971,USC00511918,2010-01-13,0.0,57
14972,14972,USC00511918,2010-01-14,0.0,65
14973,14973,USC00511918,2010-01-15,0.0,56
14974,14974,USC00511918,2010-01-16,0.0,66
14975,14975,USC00511918,2010-01-18,0.0,73
14976,14976,USC00511918,2010-01-19,0.0,61
14977,14977,USC00511918,2010-01-20,0.0,66
14978,14978,USC00511918,2010-01-21,0.0,68
14979,14979,USC00511918,2010-01-22,0.0,60
14980,14980,USC00511918,2010-01-23,0.0,78
14981,14981,USC00511918,2010-01-24,0.0,71
14982,14982,USC00511918,2010-01-25,0.0,68
14983,14983,USC00511918,2010-01-26,0.03,76
14984,14984,USC00511918,2010-01-27,0.25,69
14985,14985,USC00511918,2010-01-29,0.0,65
14986,14986,USC00511918,2010-01-30,0.4,77
14987,14987,USC00511918,2010-01-31,0.01,71
14988,14988,USC00511918,2010-02-01,0.0,64
14989,14989,USC00511918,2010-02-02,0.0,65
14990,14990,USC00511918,2010-02-03,0.55,64
14991,14991,USC00511918,2010-02-04,0.0,64
14992,14992,USC00511918,2010-02-05,0.0,63
14993,14993,USC00511918,2010-02-06,0.0,67
14994,14994,USC00511918,2010-02-08,0.0,60
14995,14995,USC00511918,2010-02-09,0.0,61
14996,14996,USC00511918,2010-02-10,0.0,60
14997,14997,USC00511918,2010-02-11,0.0,70
14998,14998,USC00511918,2010-02-12,0.0,68
14999,14999,USC00511918,2010-02-13,0.03,67
15000,15000,USC00511918,2010-02-14,0.0,69
15001,15001,USC00511918,2010-02-15,0.0,72
15002,15002,USC00511918,2010-02-16,0.0,65
15003,15003,USC00511918,2010-02-17,0.0,66
15004,15004,USC00511918,2010-02-18,0.0,63
15005,15005,USC00511918,2010-02-19,0.0,62
15006,15006,USC00511918,2010-02-20,0.0,63
15007,15007,USC00511918,2010-02-21,0.0,68
15008,15008,USC00511918,2010-02-22,0.0,64
15009,15009,USC00511918,2010-02-23,0.0,63
15010,15010,USC00511918,2010-02-24,0.0,63
15011,15011,USC00511918,2010-02-25,0.0,64
15012,15012,USC00511918,2010-02-26,0.0,72
15013,15013,USC00511918,2010-02-28,0.0,68
15014,15014,USC00511918,2010-03-01,0.0,68
15015,15015,USC00511918,2010-03-02,0.0,69
15016,15016,USC00511918,2010-03-03,0.0,70
15017,15017,USC00511918,2010-03-04,0.04,67
15018,15018,USC00511918,2010-03-05,0.03,69
15019,15019,USC00511918,2010-03-06,0.0,74
15020,15020,USC00511918,2010-03-07,0.0,68
15021,15021,USC00511918,2010-03-08,0.08,64
15022,15022,USC00511918,2010-03-09,0.06,68
15023,15023,USC00511918,2010-03-10,0.01,71
15024,15024,USC00511918,2010-03-11,0.0,70
15025,15025,USC00511918,2010-03-12,0.0,71
15026,15026,USC00511918,2010-03-14,0.0,76
15027,15027,USC00511918,2010-03-15,0.01,66
15028,15028,USC00511918,2010-03-16,0.06,65
15029,15029,USC00511918,2010-03-17,0.0,63
15030,15030,USC00511918,2010-03-18,0.01,65
15031,15031,USC00511918,2010-03-19,0.0,67
15032,15032,USC00511918,2010-03-20,0.0,73
15033,15033,USC00511918,2010-03-21,0.0,60
15034,15034,USC00511918,2010-03-22,0.0,65
15035,15035,USC00511918,2010-03-23,0.01,65
15036,15036,USC00511918,2010-03-24,0.0,71
15037,15037,USC00511918,2010-03-25,0.0,71
15038,15038,USC00511918,2010-03-26,0.0,66
15039,15039,USC00511918,2010-03-27,0.0,73
15040,15040,USC00511918,2010-03-28,0.0,73
15041,15041,USC00511918,2010-03-29,0.0,73
15042,15042,USC00511918,2010-03-30,0.01,73
15043,15043,USC00511918,2010-03-31,0.0,73
15044,15044,USC00511918,2010-04-01,0.0,73
15045,15045,USC00511918,2010-04-02,0.0,71
15046,15046,USC00511918,2010-04-03,0.0,78
15047,15047,USC00511918,2010-04-04,0.12,71
15048,15048,USC00511918,2010-04-05,0.01,73
15049,15049,USC00511918,2010-04-06,0.0,70
15050,15050,USC00511918,2010-04-07,0.01,71
15051,15051,USC00511918,2010-04-08,0.87,68
15052,15052,USC00511918,2010-04-09,0.01,68
15053,15053,USC00511918,2010-04-10,0.0,74
15054,15054,USC00511918,2010-04-11,0.0,77
15055,15055,USC00511918,2010-04-12,0.01,66
15056,15056,USC00511918,2010-04-13,0.0,68
15057,15057,USC00511918,2010-04-14,0.0,72
15058,15058,USC00511918,2010-04-15,0.0,61
15059,15059,USC00511918,2010-04-16,0.0,65
15060,15060,USC00511918,2010-04-17,0.0,70
15061,15061,USC00511918,2010-04-18,0.0,71
15062,15062,USC00511918,2010-04-19,0.0,70
15063,15063,USC00511918,2010-04-20,0.0,71
15064,15064,USC00511918,2010-04-21,0.0,71
15065,15065,USC00511918,2010-04-22,0.0,75
15066,15066,USC00511918,2010-04-23,0.01,66
15067,15067,USC00511918,2010-04-24,0.0,77
15068,15068,USC00511918,2010-04-25,0.0,77
15069,15069,USC00511918,2010-04-26,0.0,67
15070,15070,USC00511918,2010-04-27,0.0,69
15071,15071,USC00511918,2010-04-28,0.0,72
15072,15072,USC00511918,2010-04-29,0.08,73
15073,15073,USC00511918,2010-04-30,0.04,69
15074,15074,USC00511918,2010-05-01,0.0,75
15075,15075,USC00511918,2010-05-02,0.15,71
15076,15076,USC00511918,2010-05-03,0.98,71
15077,15077,USC00511918,2010-05-04,0.01,65
15078,15078,USC00511918,2010-05-05,0.0,78
15079,15079,USC00511918,2010-05-06,0.01,74
15080,15080,USC00511918,2010-05-07,0.01,71
15081,15081,USC00511918,2010-05-08,0.02,79
15082,15082,USC00511918,2010-05-09,0.0,78
15083,15083,USC00511918,2010-05-10,0.0,70
15084,15084,USC00511918,2010-05-11,0.0,70
15085,15085,USC00511918,2010-05-12,0.0,77
15086,15086,USC00511918,2010-05-13,0.0,73
15087,15087,USC00511918,2010-05-14,0.0,71
15088,15088,USC00511918,2010-05-15,0.0,68
15089,15089,USC00511918,2010-05-16,0.02,71
15090,15090,USC00511918,2010-05-17,0.0,71
15091,15091,USC00511918,2010-05-18,0.0,79
15092,15092,USC00511918,2010-05-19,0.0,71
15093,15093,USC00511918,2010-05-20,0.03,71
15094,15094,USC00511918,2010-05-21,0.01,74
15095,15095,USC00511918,2010-05-22,0.0,80
15096,15096,USC00511918,2010-05-23,0.0,74
15097,15097,USC00511918,2010-05-24,0.0,74
15098,15098,USC00511918,2010-05-25,0.0,73
15099,15099,USC00511918,2010-05-26,0.01,73
15100,15100,USC00511918,2010-05-27,0.0,67
15101,15101,USC00511918,2010-05-28,0.0,67
15102,15102,USC00511918,2010-05-30,0.0,76
15103,15103,USC00511918,2010-05-31,0.0,79
15104,15104,USC00511918,2010-06-01,0.0,74
15105,15105,USC00511918,2010-06-02,0.0,76
15106,15106,USC00511918,2010-06-03,0.0,78
15107,15107,USC00511918,2010-06-04,0.0,74
15108,15108,USC00511918,2010-06-05,0.0,79
15109,15109,USC00511918,2010-06-06,0.0,79
15110,15110,USC00511918,2010-06-07,0.05,69
15111,15111,USC00511918,2010-06-08,0.0,77
15112,15112,USC00511918,2010-06-09,0.0,80
15113,15113,USC00511918,2010-06-10,0.0,75
15114,15114,USC00511918,2010-06-11,0.0,75
15115,15115,USC00511918,2010-06-12,0.0,78
15116,15116,USC00511918,2010-06-14,0.0,71
15117,15117,USC00511918,2010-06-15,0.0,76
15118,15118,USC00511918,2010-06-16,0.0,74
15119,15119,USC00511918,2010-06-17,0.0,78
15120,15120,USC00511918,2010-06-18,0.04,72
15121,15121,USC00511918,2010-06-19,0.05,78
15122,15122,USC00511918,2010-06-20,0.0,85
15123,15123,USC00511918,2010-06-21,0.0,77
15124,15124,USC00511918,2010-06-22,0.0,76
15125,15125,USC00511918,2010-06-23,0.0,76
15126,15126,USC00511918,2010-06-24,0.0,75
15127,15127,USC00511918,2010-06-25,0.02,71
15128,15128,USC00511918,2010-06-26,0.0,70
15129,15129,USC00511918,2010-06-27,0.09,80
15130,15130,USC00511918,2010-06-28,0.0,77
15131,15131,USC00511918,2010-06-29,0.02,70
15132,15132,USC00511918,2010-06-30,0.03,73
15133,15133,USC00511918,2010-07-03,0.0,78
15134,15134,USC00511918,2010-07-04,0.0,78
15135,15135,USC00511918,2010-07-05,0.01,78
15136,15136,USC00511918,2010-07-06,0.1,71
15137,15137,USC00511918,2010-07-07,0.02,70
15138,15138,USC00511918,2010-07-08,0.03,74
15139,15139,USC00511918,2010-07-09,0.15,72
15140,15140,USC00511918,2010-07-10,0.01,76
15141,15141,USC00511918,2010-07-12,0.0,80
15142,15142,USC00511918,2010-07-13,0.0,80
15143,15143,USC00511918,2010-07-14,0.01,77
15144,15144,USC00511918,2010-07-15,0.01,79
15145,15145,USC00511918,2010-07-16,0.0,79
15146,15146,USC00511918,2010-07-17,0.02,74
15147,15147,USC00511918,2010-07-18,0.0,76
15148,15148,USC00511918,2010-07-19,0.01,70
15149,15149,USC00511918,2010-07-20,0.02,74
15150,15150,USC00511918,2010-07-21,0.0,79
15151,15151,USC00511918,2010-07-22,0.0,80
15152,15152,USC00511918,2010-07-23,0.0,72
15153,15153,USC00511918,2010-07-24,0.0,80
15154,15154,USC00511918,2010-07-25,0.0,79
15155,15155,USC00511918,2010-07-26,0.0,71
15156,15156,USC00511918,2010-07-27,0.0,68
15157,15157,USC00511918,2010-07-28,0.0,69
15158,15158,USC00511918,2010-07-29,0.0,77
15159,15159,USC00511918,2010-07-30,0.0,80
15160,15160,USC00511918,2010-07-31,0.0,78
15161,15161,USC00511918,2010-08-01,0.0,74
15162,15162,USC00511918,2010-08-02,0.0,71
15163,15163,USC00511918,2010-08-03,0.0,72
15164,15164,USC00511918,2010-08-04,0.0,72
15165,15165,USC00511918,2010-08-05,0.04,69
15166,15166,USC00511918,2010-08-06,0.01,77
15167,15167,USC00511918,2010-08-07,0.0,73
15168,15168,USC00511918,2010-08-08,0.01,78
15169,15169,USC00511918,2010-08-09,0.0,79
15170,15170,USC00511918,2010-08-10,0.0,83
15171,15171,USC00511918,2010-08-11,0.1,74
15172,15172,USC00511918,2010-08-12,0.0,77
15173,15173,USC00511918,2010-08-13,0.0,80
15174,15174,USC00511918,2010-08-14,0.0,78
15175,15175,USC00511918,2010-08-15,0.0,79
15176,15176,USC00511918,2010-08-16,0.0,71
15177,15177,USC00511918,2010-08-17,0.02,73
15178,15178,USC00511918,2010-08-18,0.0,70
15179,15179,USC00511918,2010-08-19,0.0,70
15180,15180,USC00511918,2010-08-20,0.0,77
15181,15181,USC00511918,2010-08-21,0.0,81
15182,15182,USC00511918,2010-08-22,0.0,82
15183,15183,USC00511918,2010-08-23,0.0,74
15184,15184,USC00511918,2010-08-24,0.0,72
15185,15185,USC00511918,2010-08-25,0.01,70
15186,15186,USC00511918,2010-08-26,0.0,71
15187,15187,USC00511918,2010-08-27,0.0,75
15188,15188,USC00511918,2010-08-28,0.0,81
15189,15189,USC00511918,2010-08-29,0.0,77
15190,15190,USC00511918,2010-08-30,0.0,68
15191,15191,USC00511918,2010-08-31,0.0,67
15192,15192,USC00511918,2010-09-01,0.0,69
15193,15193,USC00511918,2010-09-02,0.0,67
15194,15194,USC00511918,2010-09-03,0.0,77
15195,15195,USC00511918,2010-09-05,0.0,82
15196,15196,USC00511918,2010-09-06,0.0,80
15197,15197,USC00511918,2010-09-07,0.02,70
15198,15198,USC00511918,2010-09-08,0.0,67
15199,15199,USC00511918,2010-09-09,0.0,69
15200,15200,USC00511918,2010-09-10,0.0,72
15201,15201,USC00511918,2010-09-11,0.0,78
15202,15202,USC00511918,2010-09-12,0.0,80
15203,15203,USC00511918,2010-09-13,0.0,72
15204,15204,USC00511918,2010-09-14,0.0,69
15205,15205,USC00511918,2010-09-15,0.0,78
15206,15206,USC00511918,2010-09-16,0.0,75
15207,15207,USC00511918,2010-09-17,0.0,75
15208,15208,USC00511918,2010-09-18,0.0,74
15209,15209,USC00511918,2010-09-19,0.0,87
15210,15210,USC00511918,2010-09-20,0.02,73
15211,15211,USC00511918,2010-09-21,0.0,67
15212,15212,USC00511918,2010-09-22,0.08,72
15213,15213,USC00511918,2010-09-23,0.35,67
15214,15214,USC00511918,2010-09-24,0.0,74
15215,15215,USC00511918,2010-09-25,0.0,77
15216,15216,USC00511918,2010-09-26,0.0,79
15217,15217,USC00511918,2010-09-27,0.0,68
15218,15218,USC00511918,2010-09-28,0.0,67
15219,15219,USC00511918,2010-09-30,0.0,70
15220,15220,USC00511918,2010-10-01,0.19,72
15221,15221,USC00511918,2010-10-02,0.0,80
15222,15222,USC00511918,2010-10-03,0.0,78
15223,15223,USC00511918,2010-10-04,0.01,75
15224,15224,USC00511918,2010-10-05,0.0,76
15225,15225,USC00511918,2010-10-06,0.0,72
15226,15226,USC00511918,2010-10-07,0.0,68
15227,15227,USC00511918,2010-10-08,0.0,78
15228,15228,USC00511918,2010-10-09,0.0,78
15229,15229,USC00511918,2010-10-10,0.0,80
15230,15230,USC00511918,2010-10-11,0.0,79
15231,15231,USC00511918,2010-10-12,0.0,72
15232,15232,USC00511918,2010-10-13,0.0,75
15233,15233,USC00511918,2010-10-14,0.0,67
15234,15234,USC00511918,2010-10-15,0.0,82
15235,15235,USC00511918,2010-10-16,0.0,76
15236,15236,USC00511918,2010-10-17,0.0,76
15237,15237,USC00511918,2010-10-18,0.0,65
15238,15238,USC00511918,2010-10-19,0.0,67
15239,15239,USC00511918,2010-10-20,0.0,68
15240,15240,USC00511918,2010-10-21,0.0,73
15241,15241,USC00511918,2010-10-22,0.0,68
15242,15242,USC00511918,2010-10-23,0.0,73
15243,15243,USC00511918,2010-10-24,0.0,76
15244,15244,USC00511918,2010-10-25,0.0,76
15245,15245,USC00511918,2010-10-26,0.02,76
15246,15246,USC00511918,2010-10-27,0.01,76
15247,15247,USC00511918,2010-10-28,0.01,75
15248,15248,USC00511918,2010-10-29,0.0,73
15249,15249,USC00511918,2010-10-30,0.02,78
15250,15250,USC00511918,2010-10-31,0.01,80
15251,15251,USC00511918,2010-11-01,0.01,70
15252,15252,USC00511918,2010-11-02,0.03,65
15253,15253,USC00511918,2010-11-03,0.0,70
15254,15254,USC00511918,2010-11-04,0.1,73
15255,15255,USC00511918,2010-11-05,0.0,75
15256,15256,USC00511918,2010-11-06,0.0,76
15257,15257,USC00511918,2010-11-07,0.0,80
15258,15258,USC00511918,2010-11-08,0.0,77
15259,15259,USC00511918,2010-11-09,0.0,80
15260,15260,USC00511918,2010-11-10,0.0,68
15261,15261,USC00511918,2010-11-11,0.01,73
15262,15262,USC00511918,2010-11-12,0.0,72
15263,15263,USC00511918,2010-11-13,0.0,74
15264,15264,USC00511918,2010-11-14,0.0,73
15265,15265,USC00511918,2010-11-15,0.01,70
15266,15266,USC00511918,2010-11-16,0.04,63
15267,15267,USC00511918,2010-11-17,0.02,66
15268,15268,USC00511918,2010-11-18,0.0,68
15269,15269,USC00511918,2010-11-19,0.34,67
15270,15270,USC00511918,2010-11-20,0.0,70
15271,15271,USC00511918,2010-11-21,0.0,76
15272,15272,USC00511918,2010-11-22,0.02,68
15273,15273,USC00511918,2010-11-23,0.0,64
15274,15274,USC00511918,2010-11-24,0.0,72
15275,15275,USC00511918,2010-11-25,0.01,75
15276,15276,USC00511918,2010-11-26,0.0,78
15277,15277,USC00511918,2010-11-27,0.0,76
15278,15278,USC00511918,2010-11-28,0.06,73
15279,15279,USC00511918,2010-11-29,0.02,65
15280,15280,USC00511918,2010-11-30,0.0,67
15281,15281,USC00511918,2010-12-01,0.13,70
15282,15282,USC00511918,2010-12-02,0.0,74
15283,15283,USC00511918,2010-12-03,0.01,74
15284,15284,USC00511918,2010-12-04,0.0,75
15285,15285,USC00511918,2010-12-05,0.0,69
15286,15286,USC00511918,2010-12-06,0.0,65
15287,15287,USC00511918,2010-12-07,0.0,66
15288,15288,USC00511918,2010-12-08,0.0,68
15289,15289,USC00511918,2010-12-09,0.04,77
15290,15290,USC00511918,2010-12-10,1.8,65
15291,15291,USC00511918,2010-12-11,0.8,72
15292,15292,USC00511918,2010-12-12,0.01,65
15293,15293,USC00511918,2010-12-13,0.0,66
15294,15294,USC00511918,2010-12-14,0.01,74
15295,15295,USC00511918,2010-12-15,0.0,66
15296,15296,USC00511918,2010-12-16,0.0,63
15297,15297,USC00511918,2010-12-17,0.0,63
15298,15298,USC00511918,2010-12-18,0.0,69
15299,15299,USC00511918,2010-12-19,4.0,69
15300,15300,USC00511918,2010-12-20,3.05,73
15301,15301,USC00511918,2010-12-21,0.17,72
15302,15302,USC00511918,2010-12-22,0.04,68
15303,15303,USC00511918,2010-12-23,0.0,67
15304,15304,USC00511918,2010-12-24,0.05,69
15305,15305,USC00511918,2010-12-25,0.01,74
15306,15306,USC00511918,2010-12-26,3.0,72
15307,15307,USC00511918,2010-12-27,0.01,76
15308,15308,USC00511918,2010-12-28,1.67,70
15309,15309,USC00511918,2010-12-29,0.0,73
15310,15310,USC00511918,2010-12-30,0.02,70
15311,15311,USC00511918,2010-12-31,0.0,76
15312,15312,USC00511918,2011-01-01,0.0,72
15313,15313,USC00511918,2011-01-02,0.0,71
15314,15314,USC00511918,2011-01-03,0.0,70
15315,15315,USC00511918,2011-01-04,0.0,62
15316,15316,USC00511918,2011-01-05,0.0,61
15317,15317,USC00511918,2011-01-07,0.0,67
15318,15318,USC00511918,2011-01-08,0.0,66
15319,15319,USC00511918,2011-01-09,0.0,68
15320,15320,USC00511918,2011-01-10,0.0,72
15321,15321,USC00511918,2011-01-11,0.08,58
15322,15322,USC00511918,2011-01-12,0.44,71
15323,15323,USC00511918,2011-01-13,3.44,66
15324,15324,USC00511918,2011-01-14,0.31,75
15325,15325,USC00511918,2011-01-16,0.02,68
15326,15326,USC00511918,2011-01-17,0.03,66
15327,15327,USC00511918,2011-01-18,0.0,63
15328,15328,USC00511918,2011-01-19,0.01,63
15329,15329,USC00511918,2011-01-20,0.0,62
15330,15330,USC00511918,2011-01-21,0.0,70
15331,15331,USC00511918,2011-01-22,0.0,65
15332,15332,USC00511918,2011-01-23,0.0,64
15333,15333,USC00511918,2011-01-24,0.0,69
15334,15334,USC00511918,2011-01-25,0.0,61
15335,15335,USC00511918,2011-01-26,0.0,61
15336,15336,USC00511918,2011-01-27,0.0,67
15337,15337,USC00511918,2011-01-28,0.0,72
15338,15338,USC00511918,2011-01-29,0.0,69
15339,15339,USC00511918,2011-01-30,0.0,61
15340,15340,USC00511918,2011-01-31,0.2,64
15341,15341,USC00511918,2011-02-01,0.23,56
15342,15342,USC00511918,2011-02-02,0.01,61
15343,15343,USC00511918,2011-02-03,0.0,62
15344,15344,USC00511918,2011-02-04,0.0,61
15345,15345,USC00511918,2011-02-05,0.0,63
15346,15346,USC00511918,2011-02-06,0.29,70
15347,15347,USC00511918,2011-02-07,1.14,67
15348,15348,USC00511918,2011-02-08,0.15,65
15349,15349,USC00511918,2011-02-09,0.0,62
15350,15350,USC00511918,2011-02-10,0.23,68
15351,15351,USC00511918,2011-02-11,0.02,68
15352,15352,USC00511918,2011-02-12,0.35,66
15353,15353,USC00511918,2011-02-13,0.04,73
15354,15354,USC00511918,2011-02-14,0.13,69
15355,15355,USC00511918,2011-02-15,0.02,65
15356,15356,USC00511918,2011-02-16,0.01,73
15357,15357,USC00511918,2011-02-17,0.0,66
15358,15358,USC00511918,2011-02-18,0.0,75
15359,15359,USC00511918,2011-02-19,0.0,71
15360,15360,USC00511918,2011-02-20,0.0,74
15361,15361,USC00511918,2011-02-21,0.0,75
15362,15362,USC00511918,2011-02-22,0.1,65
15363,15363,USC00511918,2011-02-23,0.01,65
15364,15364,USC00511918,2011-02-24,0.05,65
15365,15365,USC00511918,2011-02-25,0.0,63
15366,15366,USC00511918,2011-02-26,0.18,69
15367,15367,USC00511918,2011-02-27,0.0,67
15368,15368,USC00511918,2011-02-28,0.0,65
15369,15369,USC00511918,2011-03-01,0.0,64
15370,15370,USC00511918,2011-03-02,0.0,61
15371,15371,USC00511918,2011-03-03,0.03,72
15372,15372,USC00511918,2011-03-04,0.6,73
15373,15373,USC00511918,2011-03-06,0.0,73
15374,15374,USC00511918,2011-03-07,0.03,76
15375,15375,USC00511918,2011-03-08,0.0,66
15376,15376,USC00511918,2011-03-09,0.01,69
15377,15377,USC00511918,2011-03-10,0.1,69
15378,15378,USC00511918,2011-03-11,0.04,79
15379,15379,USC00511918,2011-03-12,0.0,77
15380,15380,USC00511918,2011-03-13,0.01,72
15381,15381,USC00511918,2011-03-14,0.0,63
15382,15382,USC00511918,2011-03-15,0.0,73
15383,15383,USC00511918,2011-03-16,0.0,75
15384,15384,USC00511918,2011-03-18,0.0,72
15385,15385,USC00511918,2011-03-19,0.0,75
15386,15386,USC00511918,2011-03-20,0.06,73
15387,15387,USC00511918,2011-03-21,0.0,69
15388,15388,USC00511918,2011-03-22,0.01,70
15389,15389,USC00511918,2011-03-23,0.0,72
15390,15390,USC00511918,2011-03-24,0.0,71
15391,15391,USC00511918,2011-03-25,0.0,71
15392,15392,USC00511918,2011-03-26,0.0,75
15393,15393,USC00511918,2011-03-27,0.04,73
15394,15394,USC00511918,2011-03-28,0.0,66
15395,15395,USC00511918,2011-03-29,0.0,75
15396,15396,USC00511918,2011-03-30,0.0,75
15397,15397,USC00511918,2011-03-31,0.0,61
15398,15398,USC00511918,2011-04-01,0.0,75
15399,15399,USC00511918,2011-04-02,0.01,73
15400,15400,USC00511918,2011-04-03,0.0,76
15401,15401,USC00511918,2011-04-04,0.0,64
15402,15402,USC00511918,2011-04-05,0.0,72
15403,15403,USC00511918,2011-04-06,0.0,71
15404,15404,USC00511918,2011-04-07,0.37,67
15405,15405,USC00511918,2011-04-08,0.4,69
15406,15406,USC00511918,2011-04-09,0.04,77
15407,15407,USC00511918,2011-04-10,0.0,76
15408,15408,USC00511918,2011-04-11,0.0,74
15409,15409,USC00511918,2011-04-12,0.0,72
15410,15410,USC00511918,2011-04-13,0.0,64
15411,15411,USC00511918,2011-04-14,0.0,74
15412,15412,USC00511918,2011-04-15,0.0,71
15413,15413,USC00511918,2011-04-16,0.12,79
15414,15414,USC00511918,2011-04-17,0.0,75
15415,15415,USC00511918,2011-04-18,0.0,67
15416,15416,USC00511918,2011-04-19,0.0,66
15417,15417,USC00511918,2011-04-20,0.0,66
15418,15418,USC00511918,2011-04-21,0.0,71
15419,15419,USC00511918,2011-04-22,0.0,84
15420,15420,USC00511918,2011-04-23,0.0,76
15421,15421,USC00511918,2011-04-24,0.0,77
15422,15422,USC00511918,2011-04-25,0.0,69
15423,15423,USC00511918,2011-04-26,0.03,68
15424,15424,USC00511918,2011-04-27,0.0,69
15425,15425,USC00511918,2011-04-28,0.0,72
15426,15426,USC00511918,2011-04-29,0.0,78
15427,15427,USC00511918,2011-04-30,0.2,74
15428,15428,USC00511918,2011-05-01,0.0,76
15429,15429,USC00511918,2011-05-02,0.0,65
15430,15430,USC00511918,2011-05-03,0.76,69
15431,15431,USC00511918,2011-05-04,0.1,70
15432,15432,USC00511918,2011-05-05,0.02,71
15433,15433,USC00511918,2011-05-06,0.03,69
15434,15434,USC00511918,2011-05-07,0.6,72
15435,15435,USC00511918,2011-05-08,0.72,70
15436,15436,USC00511918,2011-05-09,0.53,70
15437,15437,USC00511918,2011-05-10,0.03,74
15438,15438,USC00511918,2011-05-11,0.01,70
15439,15439,USC00511918,2011-05-12,0.04,70
15440,15440,USC00511918,2011-05-13,0.03,71
15441,15441,USC00511918,2011-05-14,0.0,79
15442,15442,USC00511918,2011-05-15,0.0,78
15443,15443,USC00511918,2011-05-16,0.0,71
15444,15444,USC00511918,2011-05-17,0.0,68
15445,15445,USC00511918,2011-05-18,0.0,68
15446,15446,USC00511918,2011-05-19,0.03,66
15447,15447,USC00511918,2011-05-20,0.0,70
15448,15448,USC00511918,2011-05-21,0.0,77
15449,15449,USC00511918,2011-05-22,0.0,76
15450,15450,USC00511918,2011-05-23,0.01,75
15451,15451,USC00511918,2011-05-24,0.0,73
15452,15452,USC00511918,2011-05-25,0.0,75
15453,15453,USC00511918,2011-05-26,0.0,76
15454,15454,USC00511918,2011-05-27,0.0,77
15455,15455,USC00511918,2011-05-28,0.0,77
15456,15456,USC00511918,2011-05-29,0.0,77
15457,15457,USC00511918,2011-05-30,0.0,79
15458,15458,USC00511918,2011-05-31,0.0,73
15459,15459,USC00511918,2011-06-01,0.02,73
15460,15460,USC00511918,2011-06-02,0.0,76
15461,15461,USC00511918,2011-06-03,0.03,70
15462,15462,USC00511918,2011-06-04,0.58,71
15463,15463,USC00511918,2011-06-05,0.02,80
15464,15464,USC00511918,2011-06-06,0.0,70
15465,15465,USC00511918,2011-06-07,0.0,68
15466,15466,USC00511918,2011-06-08,0.1,74
15467,15467,USC00511918,2011-06-09,0.0,75
15468,15468,USC00511918,2011-06-10,0.0,75
15469,15469,USC00511918,2011-06-11,0.0,78
15470,15470,USC00511918,2011-06-12,0.02,76
15471,15471,USC00511918,2011-06-13,0.0,69
